anio,provincia,sexo,grupo_edad,poblacion
2019,napo,Hombre,65+,3288
2019,napo,Mujer,0-14,21710
2019,napo,Mujer,15-19,6591
2019,napo,Mujer,20-29,12258
2019,napo,Mujer,30-44,12576
2019,napo,Mujer,45-64,7531
2019,napo,Mujer,65+,2814
2019,orellana,Hombre,0-14,31532
2019,orellana,Hombre,15-19,9161
2019,orellana,Hombre,20-29,15779
2019,orellana,Hombre,30-44,18583
2019,orellana,Hombre,45-64,13428
2019,orellana,Hombre,65+,3683
2019,orellana,Mujer,0-14,30079
2019,orellana,Mujer,15-19,8724
2019,orellana,Mujer,20-29,14636
2019,orellana,Mujer,30-44,16141
2019,orellana,Mujer,45-64,10703
2019,orellana,Mujer,65+,2889
2019,pastaza,Hombre,0-14,19340
2019,pastaza,Hombre,15-19,5469
2019,pastaza,Hombre,20-29,9950
2019,pastaza,Hombre,30-44,10451
2019,pastaza,Hombre,45-64,7155
2019,pastaza,Hombre,65+,2651
2019,pastaza,Mujer,0-14,18261
2019,pastaza,Mujer,15-19,5186
2019,pastaza,Mujer,20-29,10221
2019,pastaza,Mujer,30-44,10147
2019,pastaza,Mujer,45-64,6521
2019,pastaza,Mujer,65+,2827
2019,pichincha,Hombre,0-14,384211
2019,pichincha,Hombre,15-19,132460
2019,pichincha,Hombre,20-29,280076
2019,pichincha,Hombre,30-44,374459
2019,pichincha,Hombre,45-64,278490
2019,pichincha,Hombre,65+,103194
2019,pichincha,Mujer,0-14,368342
2019,pichincha,Mujer,15-19,130103
2019,pichincha,Mujer,20-29,282526
2019,pichincha,Mujer,30-44,403055
2019,pichincha,Mujer,45-64,306360
2019,pichincha,Mujer,65+,126788
2019,santa_elena,Hombre,0-14,57456
2019,santa_elena,Hombre,15-19,17965
2019,santa_elena,Hombre,20-29,36367
2019,santa_elena,Hombre,30-44,43981
2019,santa_elena,Hombre,45-64,29914
2019,santa_elena,Hombre,65+,11565
2019,santa_elena,Mujer,0-14,54800
2019,santa_elena,Mujer,15-19,17455
2019,santa_elena,Mujer,20-29,34908
2019,santa_elena,Mujer,30-44,39980
2019,santa_elena,Mujer,45-64,30059
2019,santa_elena,Mujer,65+,12505
2019,santo_domingo,Hombre,0-14,78738
2019,santo_domingo,Hombre,15-19,23333
2019,santo_domingo,Hombre,20-29,43996
2019,santo_domingo,Hombre,30-44,51914
2019,santo_domingo,Hombre,45-64,38524
2019,santo_domingo,Hombre,65+,14962
2019,santo_domingo,Mujer,0-14,74695
2019,santo_domingo,Mujer,15-19,22303
2019,santo_domingo,Mujer,20-29,42782
2019,santo_domingo,Mujer,30-44,52346
2019,santo_domingo,Mujer,45-64,40378
2019,santo_domingo,Mujer,65+,15447
2019,sucumbios,Hombre,0-14,34761
2019,sucumbios,Hombre,15-19,10355
2019,sucumbios,Hombre,20-29,18675
2019,sucumbios,Hombre,30-44,22221
2019,sucumbios,Hombre,45-64,17441
2019,sucumbios,Hombre,65+,5373
2019,sucumbios,Mujer,0-14,33344
2019,sucumbios,Mujer,15-19,10132
2019,sucumbios,Mujer,20-29,18025
2019,sucumbios,Mujer,30-44,19621
2019,sucumbios,Mujer,45-64,12862
2019,sucumbios,Mujer,65+,3946
2019,tungurahua,Hombre,0-14,76320
2019,tungurahua,Hombre,15-19,25344
2019,tungurahua,Hombre,20-29,51207
2019,tungurahua,Hombre,30-44,57745
2019,tungurahua,Hombre,45-64,43329
